Fecha,Ventas (€),Inversión Marketing (€),Región
2024-02-29,157333,1033,Este
2023-08-31,79017,8011,Centro
2023-12-20,105879,5669,Este
2025-08-27,158858,15759,Este
2025-01-02,59955,11699,Centro
2024-10-09,195230,13058,Sur
2024-10-12,72918,9887,Oeste
2025-02-26,127037,1463,Oeste
2024-02-23,187454,6064,Norte
2023-10-27,38854,16801,Este
2024-01-21,24136,2026,Este
2025-08-11,42065,13818,Centro
2023-11-13,95355,12393,Oeste
2025-12-05,7927,13104,Centro
2023-02-13,38227,11251,Norte
2023-10-27,118973,14856,Norte
2025-05-26,111130,8344,Oeste
2025-05-04,99643,19660,Oeste
2023-03-30,39751,15287,Oeste
2024-08-04,6660,2189,Oeste
2025-09-30,171628,4074,Sur
2023-09-01,193025,8052,Centro
2024-07-27,102104,14686,Centro
2023-12-23,195446,9715,Sur
2025-07-12,198555,9617,Sur
2024-07-18,132399,8408,Oeste
2024-05-14,100610,13492,Sur
2024-07-19,93414,12951,Norte
2024-03-19,93776,18196,Oeste
2025-09-05,139762,1722,Sur
2024-03-16,189361,16414,Sur
2024-03-08,81170,17253,Norte
2023-05-30,35465,15320,Norte
2023-07-23,54768,17540,Norte
2023-05-16,57693,12242,Sur
2023-05-23,47981,13172,Norte
2023-11-09,44333,6395,Este
2024-07-01,47995,4020,Este
2025-03-30,168148,15979,Este
2023-09-24,155261,14150,Este
2023-06-26,45699,1096,Centro
2023-11-01,54424,19130,Este
2025-05-31,107896,10131,Norte
2023-06-12,118121,14657,Centro
2025-02-19,119406,18964,Este
2024-03-13,160164,9345,Sur
2023-04-16,168877,7660,Sur
2025-10-04,154399,7654,Centro
2024-06-10,171525,7272,Sur
2023-03-22,49934,5887,Este
2025-08-02,155823,11482,Norte
2025-06-18,177491,6832,Sur
2024-09-19,155537,9757,Centro
2024-09-25,136600,17655,Oeste
2024-02-11,85806,12688,Centro
2023-09-25,70954,7689,Norte
2023-11-30,28202,8193,Centro
2023-03-10,151635,5286,Norte
2024-04-17,155068,9125,Este
2024-05-14,25876,2077,Sur
2025-10-19,75519,4273,Oeste
2025-05-29,177666,11721,Este
2024-02-23,68121,10429,Oeste
2023-10-30,34170,16982,Oeste
2023-02-10,164092,1050,Centro
2023-03-25,57195,17628,Centro
2023-10-21,189785,19770,Norte
2023-05-02,54250,15294,Oeste
2023-09-13,109069,17194,Norte
2024-02-27,174880,19570,Norte
2023-12-23,162362,10524,Oeste
2023-09-29,24234,15896,Este
2025-05-09,46125,8598,Sur
2023-02-03,17711,1471,Sur
2025-06-21,124081,8469,Sur
2024-05-28,193633,7548,Oeste
2025-05-04,102277,5905,Este
2023-04-23,81411,12386,Este
2025-12-30,47944,18627,Oeste
2024-01-29,135364,6080,Centro
2025-12-20,151197,1606,Oeste
2024-01-27,133146,13732,Oeste
2024-04-18,164116,16443,Norte
2024-11-06,103692,15850,Este
2023-03-29,97730,1471,Sur
2025-11-02,68993,10486,Oeste
2024-05-15,156920,6444,Oeste
2023-11-08,173179,3809,Norte
2024-10-28,93993,12610,Oeste
2023-04-03,35922,13597,Norte
2025-12-12,68456,7534,Centro
2023-09-03,197100,8733,Oeste
2023-12-25,77506,16017,Oeste
2024-02-27,177315,5743,Centro
2023-06-03,108621,5333,Centro
2024-11-06,153519,4831,Centro
2025-10-12,150480,17012,Norte
2025-03-02,95458,12668,Centro
2023-11-08,101523,19786,Sur
2023-05-02,107146,7322,Este
2024-07-31,80113,18552,Oeste
2024-09-16,42256,2527,Centro
2023-04-12,173149,1143,Oeste
2023-04-17,82901,16657,Norte
2023-11-11,144918,5202,Sur
2023-03-12,135477,12851,Centro
2025-01-26,30358,3765,Centro
2025-05-30,147255,18150,Norte
2023-11-28,158221,8376,Este
2023-02-02,14677,12772,Centro
2025-12-09,114689,19174,Sur
2024-07-05,55628,6139,Norte
2024-06-09,84704,17782,Sur
2023-03-08,109812,15666,Centro
2023-05-17,43712,8763,Este
2024-03-29,25213,3507,Sur
2025-11-19,84600,2710,Oeste
2024-02-26,95387,1230,Centro
2025-05-31,137439,9305,Centro
2025-07-11,116805,14002,Sur
2025-10-17,151547,16286,Este
2023-05-27,73374,6897,Norte
2025-06-27,62081,16084,Sur
2024-05-16,52857,17683,Norte
2025-02-16,157624,5343,Oeste
2025-09-23,35081,12105,Sur
2025-04-29,165513,5247,Este
2025-06-04,146944,17834,Sur
2024-10-23,6775,4744,Este
2023-08-13,37299,16717,Centro
2024-06-04,45926,14203,Este
2025-06-15,137619,13514,Oeste
2024-11-05,195092,10539,Centro
2024-05-10,73135,2592,Este
2025-09-26,66722,12227,Norte
2025-11-02,49387,8916,Sur
2025-12-30,140555,11955,Oeste
2025-06-15,105777,14440,Oeste
2023-02-04,182835,11658,Sur
2024-07-08,170569,5068,Centro
2025-12-07,164907,3967,Oeste
2023-11-01,173889,12319,Norte
2024-06-15,8919,17519,Sur
2024-05-22,12428,14169,Norte
2024-10-27,124565,17903,Centro
2025-01-26,71001,11495,Centro
2024-05-02,184471,2683,Sur
2025-06-26,10464,15139,Sur
2023-10-30,131189,5952,Norte
2024-09-20,123717,6603,Sur
2023-04-16,74979,12331,Sur
2024-11-11,158850,9435,Norte
2023-11-01,51163,9992,Centro
2024-04-24,59657,14367,Este
2025-03-01,107545,5486,Centro
2024-07-29,85275,15385,Este
2023-08-05,161086,14865,Centro
2025-02-14,39491,14414,Oeste
2023-09-05,14038,17379,Sur
2024-04-03,84852,7381,Este
2024-04-26,76199,16573,Oeste
2024-02-20,197845,7106,Sur
2023-01-27,174036,15692,Norte
2023-11-18,86420,3193,Sur
2025-07-25,130130,5991,Sur
2024-04-28,47012,2246,Centro
2023-03-25,190634,18047,Sur
2023-06-21,66267,19006,Sur
2025-06-28,123725,11581,Centro
2024-01-14,22719,19106,Este
2024-06-23,47367,9615,Norte
2024-09-20,37166,6621,Centro
2023-11-19,11381,18926,Centro
2024-04-24,46485,14536,Sur
2024-04-27,63255,17031,Este
2025-12-11,122644,6026,Norte
2025-02-08,74783,7181,Norte
2025-12-18,62552,6284,Sur
2025-11-11,172553,5025,Oeste
2025-12-24,103013,7010,Centro
2025-04-05,170812,6618,Norte
2025-12-21,15129,17160,Oeste
2024-07-30,171262,9387,Oeste
2023-09-21,51610,4140,Norte
2024-03-03,79854,5475,Norte
2025-06-25,73894,16028,Norte
2025-11-20,144890,14830,Sur
2024-02-01,158443,18119,Oeste
2023-08-07,42797,3499,Este
2024-12-16,21297,18113,Centro
2025-08-05,20701,8728,Centro
2024-02-15,137173,1861,Norte
2023-09-28,173167,19346,Norte
2025-01-15,85763,17326,Centro
2025-03-15,129508,18234,Oeste
2023-04-17,51239,16638,Sur
2023-09-05,120653,15098,Sur
2023-05-30,188850,8832,Centro
2025-03-14,163879,11707,Oeste
2024-08-29,141569,9762,Norte
2024-11-28,106022,17248,Sur
2025-11-03,111693,15614,Centro
2023-05-11,163590,2951,Sur
2023-08-22,117145,10907,Sur
2025-05-22,155237,8567,Oeste
2025-03-28,109839,6568,Este
2025-08-22,32252,4179,Centro
2025-09-11,151453,19682,Sur
2023-06-26,61836,15216,Sur
2024-04-30,73228,15170,Oeste
2023-10-07,56772,4834,Sur
2024-03-17,110348,11019,Norte
2023-10-26,185490,12772,Sur
2023-08-30,51775,11092,Centro
2023-03-14,133980,9866,Centro
2024-09-24,177540,7990,Este
2023-01-29,157192,2872,Norte
2025-12-01,5540,12994,Oeste
2023-11-15,63247,7940,Sur
2024-11-12,173518,10582,Norte
2024-01-31,124524,16541,Centro
2024-05-26,64893,4855,Centro
2024-08-04,141603,7272,Centro
2023-07-08,57037,8206,Centro
2023-11-01,199482,14918,Norte
2023-07-20,27998,4017,Centro
2025-08-01,103597,15662,Sur
2023-11-04,162942,14767,Oeste
2025-02-14,137411,17578,Sur
2023-10-01,50537,18665,Oeste
2024-04-09,146885,12898,Este
2025-08-27,150026,3406,Centro
2024-01-05,194644,13740,Sur
2025-12-02,46787,10035,Centro
2025-11-06,197521,3128,Norte
2023-08-06,5136,16530,Este
2024-05-11,190876,8724,Norte
2024-03-10,5056,16362,Este
2023-09-13,27498,6596,Norte
2025-07-05,162109,11296,Este
2023-11-24,30414,1129,Norte
2024-08-12,104796,9047,Sur
2024-02-04,45089,6848,Este
2025-07-25,93135,13729,Centro
2023-01-04,140491,18752,Centro
2025-11-26,167049,13497,Centro
2024-07-12,97685,11656,Sur
2023-09-08,34378,6689,Sur
2025-12-17,118074,5827,Norte
2023-02-15,86127,5088,Este
2025-02-08,90776,5912,Este
2024-06-03,186242,7604,Centro
2024-01-03,189895,5502,Norte
2024-01-12,90659,16542,Oeste
2024-05-27,175016,13091,Sur
2024-11-29,92288,19580,Norte
2023-10-26,114513,4692,Sur
2025-12-25,157811,16639,Sur
2023-05-27,186096,5902,Este
2023-11-13,149560,14805,Sur
2023-07-02,91224,10510,Este
2025-09-04,98735,18869,Sur
2023-09-26,120387,18668,Norte
2023-03-16,72955,12393,Este
2023-02-04,24968,18713,Centro
2023-09-03,75858,12020,Oeste
2024-10-07,199725,10100,Sur
2024-11-05,32129,19064,Oeste
2025-05-08,134658,6244,Centro
2023-04-29,192680,2356,Oeste
2025-12-15,136038,16525,Sur
2023-05-05,19611,16264,Este
2025-05-23,195692,15110,Centro
2023-07-26,186241,6468,Centro
2023-09-22,171572,6717,Centro
2023-12-13,156991,19326,Centro
2023-03-25,101809,18443,Este
2023-01-04,64302,7796,Norte
2024-10-29,25427,19532,Centro
2024-01-31,7345,16973,Este
2025-12-14,14678,6260,Centro
2025-04-23,41072,1960,Este
2024-01-21,33156,16984,Sur
2025-10-31,36417,3760,Oeste
2023-06-04,190893,6963,Oeste
2025-05-04,146430,10423,Centro
2023-02-27,80076,1595,Oeste
2023-01-15,160039,14844,Este
2023-12-31,173850,8308,Oeste
2023-08-10,16792,2329,Oeste
2024-02-14,127147,10131,Centro
2023-10-24,120269,13842,Sur
2024-05-30,87690,17355,Sur
2025-03-23,156480,2376,Norte
2024-07-17,99854,16014,Centro
2024-08-23,81450,16474,Centro
2023-03-12,63300,5893,Centro
2025-10-11,123170,19714,Oeste
2023-02-14,164440,9678,Este
2023-08-30,5723,11109,Centro
2024-05-06,61499,9933,Oeste
2023-04-22,50466,13376,Norte
2024-12-16,158594,1284,Sur
2023-01-08,132120,15877,Este
2024-01-17,197266,14834,Sur
2023-02-16,13145,3711,Norte
2025-05-01,141993,4489,Centro
2025-04-17,20943,16717,Centro
2023-08-10,176551,11411,Este
2023-11-06,191982,2407,Norte
2023-09-24,181868,13091,Centro
2023-01-26,94455,7715,Sur
2024-02-12,75776,4850,Sur
2025-09-19,8128,7984,Oeste
2025-12-16,50691,4833,Oeste
2025-11-28,172610,12867,Centro
2023-02-27,146885,8509,Este
2023-06-22,79202,12826,Centro
2023-01-24,99890,18924,Norte
2023-02-11,160592,19961,Centro
2025-06-19,123741,3500,Centro
2024-12-17,145945,14728,Este
2025-12-27,110045,14055,Centro
2023-02-12,93999,9148,Oeste
2024-10-18,101338,9547,Oeste
2024-10-12,118728,18835,Sur
2023-02-01,39502,5325,Norte
2023-08-22,174533,6405,Oeste
2024-02-15,7807,6141,Oeste
2024-07-05,162487,10523,Este
2023-05-13,146019,3620,Este
2023-10-26,127618,5952,Este
2024-07-17,100200,12119,Sur
2024-01-22,168380,5634,Este
2023-10-14,163077,1898,Sur
2025-09-06,105208,19925,Norte
2024-05-04,73464,19142,Centro
2024-11-10,199163,9093,Centro
2024-04-03,26338,13466,Oeste
2025-04-10,42117,2650,Norte
2024-10-26,132218,3666,Centro
2023-01-21,112779,18606,Centro
2024-08-25,11944,13378,Oeste
2024-02-26,112161,9567,Norte
2024-06-21,64352,15930,Oeste
2025-07-06,172975,10614,Este
2025-08-31,67290,8448,Norte
2023-09-16,50926,13341,Oeste
2025-11-23,115439,16555,Oeste
2023-06-20,17677,3277,Oeste
2023-04-21,191825,1665,Sur
2023-03-16,190272,8234,Sur
2023-11-24,34288,19978,Sur
2024-09-26,188149,18375,Norte
2025-04-22,20882,14747,Sur
2023-07-19,5527,14046,Este
2024-07-13,87958,2940,Sur
2024-07-01,44573,10502,Sur
2025-01-06,46463,15433,Norte
2025-07-17,168984,13765,Este
2024-09-13,124461,16646,Centro
2024-12-03,69978,6946,Norte
2024-01-25,191774,7836,Sur
2025-11-22,85381,6843,Norte
2023-11-16,123050,15933,Sur
2025-07-23,33811,17772,Centro
2024-08-28,78462,8136,Este
2024-11-22,131613,11022,Sur
2023-11-09,161470,6756,Sur
2025-01-02,49572,17765,Sur
2023-09-23,50524,1871,Norte
2024-01-27,7861,17265,Este
2024-10-09,188899,11588,Oeste
2025-08-10,98982,12855,Norte
2024-09-21,191819,11132,Sur
2024-09-18,38111,19881,Oeste
2025-11-02,131322,2941,Este
2023-03-31,7757,8121,Sur
2023-03-05,83550,13960,Centro
2025-11-08,85161,3147,Este
2025-09-21,117320,7072,Sur
2024-05-03,197984,18411,Sur
2023-12-09,41751,8583,Sur
2024-06-01,90778,17155,Centro
2024-08-12,166082,19193,Centro
2025-05-20,109931,1598,Norte
2023-03-26,35369,1875,Oeste
2025-12-24,47109,7424,Sur
2024-02-07,180572,9303,Norte
2023-08-30,74984,4043,Oeste
2023-05-03,121547,9444,Sur
2023-09-26,102718,4237,Centro
2024-01-25,50300,4528,Oeste
2025-04-19,194843,9919,Sur
2023-06-05,172456,14000,Sur
2024-06-19,166984,10257,Oeste
2024-07-28,36188,9572,Oeste
2024-04-20,125153,10296,Norte
2024-04-14,109196,1661,Norte
2025-11-07,92658,15065,Norte
2023-08-26,10945,16584,Este
2024-09-23,107476,6710,Norte
2023-06-14,132007,11955,Oeste
2024-06-29,121564,11698,Sur
2024-07-23,96401,8923,Este
2024-11-17,66769,18874,Este
2023-12-14,178553,17682,Sur
2024-06-06,27325,3879,Centro
2024-11-03,182322,5503,Norte
2024-12-07,43167,15052,Este
2025-10-06,132589,16279,Este
2023-02-28,151994,19410,Oeste
2024-08-03,121836,11498,Este
2025-07-17,123396,12759,Sur
2024-09-19,179465,3899,Oeste
2023-07-20,65672,16503,Este
2025-12-29,76362,9387,Centro
2025-10-10,174809,16672,Este
2024-12-13,27336,7310,Sur
2025-01-15,188321,7652,Oeste
2024-02-19,82905,6689,Norte
2023-08-04,51670,16302,Oeste
2023-07-25,89265,2145,Centro
2024-02-12,182076,16395,Centro
2025-03-15,77288,7240,Sur
2024-11-17,69142,12411,Este
2025-08-01,60266,19681,Centro
2024-08-08,61312,19131,Este
2024-06-13,147671,5872,Norte
2023-09-17,61895,9183,Sur
2023-08-21,70042,15233,Este
2023-11-27,150128,19253,Centro
2025-10-02,147785,12342,Este
2024-08-03,119671,13847,Norte
2024-10-19,34443,6921,Oeste
2024-06-20,190669,8562,Este
2024-10-31,28870,12779,Oeste
2023-10-06,6444,13722,Este
2023-04-25,80394,6333,Sur
2024-05-07,134838,10533,Este
2025-08-03,111165,5723,Este
2023-03-24,41022,4783,Este
2023-07-28,29955,14555,Este
2025-06-11,54278,7609,Sur
2024-11-16,47084,3868,Sur
2024-09-28,96100,15331,Este
2025-07-09,186587,6383,Oeste
2024-02-09,156607,13684,Centro
2023-07-07,122411,16297,Este
2024-08-23,198619,5476,Oeste
2025-09-21,80190,6706,Este
2024-07-28,122491,9216,Centro
2023-02-19,179457,14731,Oeste
2025-11-13,31934,11252,Oeste
2025-03-08,177006,15856,Norte
2024-10-16,126364,18194,Centro
2023-08-10,101699,13995,Norte
2025-08-07,186572,13076,Centro
2024-05-10,17205,17734,Norte
2025-11-08,47862,5186,Oeste
2023-10-02,135005,3070,Este
2024-08-02,168094,16077,Sur
2024-07-13,157440,16710,Este
2023-10-26,32798,8034,Sur
2023-07-17,21862,14246,Oeste
2023-03-16,55581,16489,Este
2023-09-21,108388,15573,Norte
2025-05-03,74850,1703,Sur
2024-12-09,167992,11414,Centro
2023-01-20,144207,6819,Oeste
2024-10-20,159877,3732,Norte
2023-06-30,132224,17757,Centro
2025-11-01,137737,18398,Centro
2024-08-11,36429,16469,Norte
2025-09-25,66558,7532,Este
2023-11-13,182759,6734,Sur
2025-12-26,8936,16670,Centro
2025-03-05,116404,9631,Norte
2023-04-12,84514,9345,Sur
2024-11-11,63647,1364,Sur
2025-01-09,157281,9461,Este
2023-03-10,119940,12052,Norte
2025-10-19,44138,19466,Este
2024-04-19,87893,15420,Sur
2025-10-08,120349,7934,Centro
2025-03-10,70588,5486,Norte
2023-09-27,60339,1162,Sur
2023-06-25,128468,13871,Sur
2025-04-26,50498,1863,Este
2025-12-17,93371,14390,Sur
2024-04-27,67645,2394,Oeste
2025-01-25,31019,17455,Este
2025-09-16,55892,17398,Este
2023-07-25,106666,15155,Oeste
2024-08-23,97511,17998,Oeste
2024-01-28,199006,9532,Oeste
2023-03-14,98173,2087,Oeste
2023-11-14,152201,13648,Sur
2025-01-18,146862,14067,Este
2025-04-25,179317,10860,Este
2023-01-12,177962,10194,Oeste
2023-12-02,100388,7014,Sur
2024-05-13,20832,3049,Sur
2023-09-07,176792,10898,Este
2025-01-17,192943,11922,Este
2024-07-26,91593,6914,Norte
2025-04-13,101917,9707,Centro
2023-04-01,166503,16633,Norte
2025-04-06,139991,4688,Norte
2025-08-31,193979,1068,Este
2024-04-07,172351,19285,Este
2023-06-11,72073,12794,Este
2023-08-12,63247,6716,Centro
2025-03-18,40922,12650,Oeste
2025-01-17,108004,9317,Oeste
2025-06-02,114073,19634,Sur
2024-12-29,10354,8073,Oeste
2024-05-31,91135,15348,Sur
2025-07-23,108556,4107,Oeste
2025-12-18,155422,8196,Centro
2025-05-03,78929,18834,Norte
2025-06-04,73039,7951,Sur
2023-02-08,170501,14141,Sur
2025-12-01,147981,5267,Oeste
2024-06-27,46005,7758,Sur
2024-10-13,141276,17761,Este
2023-12-24,148215,19492,Norte
2024-01-01,5608,11999,Centro
2023-03-28,101309,4845,Centro
2024-04-05,110349,5057,Este
2023-04-14,164418,12906,Centro
2024-06-19,28500,12131,Norte
2023-01-18,199004,4116,Norte
2024-09-09,64640,10814,Centro
2025-09-04,27755,15051,Centro
2024-06-30,74802,7615,Norte
2023-10-14,48568,9789,Norte
2025-03-12,81120,13201,Este
2024-11-08,188016,16559,Oeste
2024-10-22,47742,16813,Oeste
2024-11-22,125150,10772,Centro
2024-07-16,81785,16259,Este
2024-07-23,143076,16618,Este
2024-12-20,6148,12512,Centro
2025-10-24,69201,18166,Este
2025-03-29,162507,5508,Sur
2023-09-24,49713,16999,Centro
2025-12-03,50030,13594,Este
2024-06-07,169055,17704,Este
2024-12-27,170974,16354,Norte
2023-12-08,14852,15832,Este
2024-06-29,99576,9431,Centro
2025-07-24,141797,1131,Norte
2023-06-27,7993,18268,Sur
2025-09-05,34637,8390,Norte
2025-03-13,178786,15121,Norte
2024-11-13,36610,3446,Oeste
2023-08-30,108314,6557,Este
2023-12-06,93278,6815,Oeste
2024-02-15,168177,2416,Centro
2024-09-20,58047,4402,Oeste
2025-07-23,89709,17384,Centro
2025-05-02,111911,7030,Norte
2024-11-27,184960,18327,Centro
2023-08-30,32798,18985,Norte
2025-10-07,68892,18645,Centro
2025-01-26,25398,16599,Oeste
2024-03-06,172033,17126,Este
2025-05-25,64828,19179,Sur
2024-09-04,18181,9703,Oeste
2023-11-16,54515,2012,Centro
2025-04-23,122371,17682,Sur
2024-09-17,123648,11872,Centro
2025-04-15,90881,16272,Norte
2025-04-10,79132,13287,Sur
2025-11-05,181019,15249,Norte
2024-08-09,153677,13832,Oeste
2023-02-17,37703,2956,Sur
2024-04-08,6706,10418,Oeste
2023-12-01,9483,2985,Norte
2023-07-22,117108,14514,Este
2024-09-23,27340,3661,Este
2024-05-01,112868,17122,Sur
2023-12-26,155873,12239,Sur
2024-11-06,185638,19989,Este
2023-11-05,155369,2627,Este
2023-07-11,182405,10228,Oeste
2023-12-18,37799,4476,Norte
2023-07-31,51605,6709,Sur
2024-07-14,84622,18378,Este
2024-06-27,29492,19971,Este
2024-11-30,67906,19332,Oeste
2023-02-27,186732,18282,Sur
2024-07-25,15803,11523,Centro
2025-07-24,186081,5348,Centro
2023-07-28,29141,5405,Oeste
2024-12-05,179958,5551,Este
2025-05-07,177349,8442,Sur
2023-02-15,37642,4031,Oeste
2024-04-15,37005,11818,Sur
2023-02-07,173309,18515,Centro
2025-02-03,104896,10925,Oeste
2024-11-07,69409,5780,Norte
2024-09-05,149598,5250,Oeste
2023-01-10,42278,2004,Oeste
2024-02-29,158408,6376,Oeste
2025-08-25,171319,7305,Centro
2025-11-09,79510,6732,Centro
2023-07-10,52546,1705,Centro
2024-02-06,123108,1470,Oeste
2024-01-06,105841,12153,Centro
2023-11-20,158375,1159,Sur
2024-09-01,118109,13382,Sur
2025-04-14,76881,5956,Norte
2025-12-12,23944,9040,Norte
2024-10-20,128334,11583,Centro
2025-11-18,83686,14055,Centro
2024-03-22,74187,1010,Sur
2024-02-04,36253,8929,Oeste
2024-07-28,16528,3152,Norte
2025-09-20,190435,14800,Sur
2023-04-24,162298,3739,Sur
2025-02-25,32355,17613,Sur
2025-02-17,140195,8986,Centro
2025-05-03,98313,13367,Norte
2024-09-13,69524,4755,Sur
2025-01-30,6311,4271,Centro
2025-12-09,51505,6566,Oeste
2024-11-25,9214,16079,Centro
2023-02-22,52062,19481,Norte
2023-04-16,140041,2189,Oeste
2023-05-19,198000,19234,Sur
2025-10-25,102809,15274,Sur
2023-09-07,167894,9090,Centro
2024-07-08,108503,4328,Norte
2025-10-10,67576,3030,Oeste
2025-10-05,94229,9324,Sur
2023-09-25,37554,12626,Sur
2023-12-23,198651,3153,Centro
2024-11-11,104063,12852,Norte
2024-06-16,60044,17089,Centro
2024-11-15,130399,3669,Este
2025-01-10,80870,10923,Norte
2024-05-06,187901,13292,Sur
2024-04-01,45492,10717,Centro
2024-08-03,9493,11082,Centro
2024-12-27,146664,19473,Centro
2024-09-04,70758,17763,Sur
2025-09-21,195816,13624,Centro
2023-05-28,144826,10636,Sur
2024-01-28,136620,5297,Oeste
2025-04-28,71938,3216,Centro
2024-06-20,57011,3698,Norte
2025-07-21,142507,15724,Sur
2024-07-25,25234,11431,Este
2023-01-19,143771,14169,Oeste
2024-06-15,141106,10310,Centro
2024-12-27,165735,19813,Sur
2025-06-25,191773,1289,Sur
2024-02-16,190479,17953,Sur
2025-03-05,192395,19177,Sur
2023-10-10,166245,6897,Centro
2025-08-10,107818,2637,Este
2023-08-11,104813,6718,Oeste
2023-08-13,147481,19054,Este
2025-11-04,156050,10817,Oeste
2025-04-19,133423,17217,Sur
2024-10-29,105291,13713,Este
2023-03-18,187357,15985,Este
2023-04-09,36731,15014,Centro
2025-08-10,145327,18635,Norte
2024-01-17,117495,19272,Centro
2025-04-28,92902,16210,Este
2023-11-14,186849,6389,Este
2025-02-03,44275,10583,Este
2025-09-30,13999,2670,Sur
2023-08-26,137729,18804,Norte
2025-10-25,195704,16255,Norte
2023-07-07,28106,16724,Centro
2024-10-11,82475,10815,Este
2025-01-05,26698,13708,Oeste
2024-07-30,61446,11765,Oeste
2025-04-07,146455,7642,Norte
2024-02-22,97818,5311,Sur
2024-07-25,95072,11617,Sur
2023-06-02,76149,5515,Centro
2025-01-12,127975,5174,Este
2023-04-09,27340,1998,Sur
2024-07-25,71059,18689,Centro
2023-09-08,44025,14600,Sur
2023-05-08,179150,5753,Centro
2023-04-21,81871,12101,Centro
2023-07-30,71452,19099,Sur
2025-04-23,61173,18744,Centro
2025-09-19,192207,3976,Sur
2023-05-12,88601,15171,Sur
2024-01-22,56918,18170,Este
2024-07-11,169546,12080,Este
2023-09-16,6649,11297,Sur
2025-01-24,179831,2599,Sur
2023-12-24,70926,12511,Centro
2023-11-10,166368,9407,Este
2023-06-23,24911,15804,Este
2025-11-26,173089,8353,Este
2025-03-18,95042,11589,Sur
2023-08-26,11926,10107,Sur
2024-05-28,12883,12162,Sur
2025-06-22,50431,4069,Este
2025-02-08,137422,5472,Norte
2025-05-10,142695,10717,Centro
2024-01-07,143928,10042,Oeste
2023-12-12,16474,2602,Este
2023-11-10,91389,7698,Oeste
2025-03-01,181607,5357,Norte
2023-02-01,93129,10450,Centro
2024-05-21,151944,8385,Oeste
2023-09-22,110923,19808,Norte
2024-07-06,99126,9635,Norte
2023-09-25,68340,18926,Sur
2025-03-09,106287,14006,Norte
2024-07-05,135429,10031,Este
2025-01-12,127930,15976,Oeste
2024-04-10,157482,16517,Norte
2024-06-11,33372,5645,Centro
2025-06-13,113195,14625,Sur
2024-01-31,187449,18441,Sur
2025-09-16,73737,12710,Oeste
2023-06-15,58528,8726,Sur
2023-01-22,68674,9700,Este
2024-02-21,24304,16313,Centro
2025-11-01,141213,19325,Oeste
2025-01-12,37705,2537,Sur
2024-01-20,63880,2127,Centro
2024-01-10,52768,17833,Oeste
2025-08-16,115818,8677,Centro
2025-11-20,99638,4078,Este
2024-09-23,123936,11241,Este
2025-11-13,195092,8251,Sur
2023-09-10,146995,4343,Oeste
2024-06-29,52931,1563,Norte
2025-01-06,145712,7760,Sur
2025-08-05,123716,11755,Centro
2025-01-05,7449,9649,Norte
2024-11-30,65268,15540,Sur
2025-10-08,166909,11505,Este
2025-08-04,99156,16413,Oeste
2025-01-14,50917,3282,Sur
2025-04-29,18324,6983,Norte
2025-06-17,148543,10457,Este
2024-05-04,48923,17775,Norte
2025-11-16,121877,17447,Sur
2024-03-21,34972,3396,Centro
2024-02-22,67129,6577,Centro
2024-07-30,75795,14065,Este
2025-11-23,166078,13082,Norte
2023-09-13,52935,4623,Este
2023-07-19,129555,4166,Norte
2023-06-01,184511,6665,Este
2024-01-16,150614,18067,Oeste
2023-01-22,11613,11867,Este
2025-09-07,83611,11609,Oeste
2023-03-06,145870,18759,Sur
2025-06-17,9928,19482,Centro
2023-10-14,102957,16362,Este
2024-04-28,173646,18021,Este
2023-02-12,83614,3094,Oeste
2024-08-14,50064,11567,Este
2023-08-18,163951,15671,Este
2023-05-25,7512,2426,Centro
2025-10-26,39891,2075,Sur
2024-11-21,45557,14446,Este
2025-08-30,136505,7834,Sur
2023-04-04,140605,1440,Centro
2025-02-12,177161,3421,Oeste
2023-12-02,104116,18932,Centro
2025-03-09,62645,12513,Centro
2025-06-27,185097,9597,Norte
2023-07-07,115101,5992,Oeste
2024-01-11,172988,12607,Norte
2024-07-15,101218,5881,Sur
2025-11-04,113548,17951,Este
2025-03-01,182711,10149,Oeste
2024-07-20,94555,4920,Norte
2025-06-27,40133,12987,Sur
2023-01-08,180124,15383,Norte
2023-04-21,101648,15673,Sur
2024-10-01,37039,7973,Sur
2023-02-02,179911,14780,Oeste
2023-07-08,102067,11782,Oeste
2024-04-05,112079,14396,Este
2023-09-29,177540,14416,Norte
2024-07-02,199432,8617,Centro
2025-11-05,123650,19782,Oeste
2025-09-01,145572,2749,Sur
2024-01-21,108323,14149,Oeste
2023-05-25,191207,1949,Centro
2023-06-26,146438,9718,Norte
2025-09-24,116917,4713,Sur
2025-08-04,180670,16103,Sur
2025-06-26,60151,19733,Este
2024-07-27,137186,11486,Centro
2024-07-07,60969,9180,Norte
2024-08-29,41681,5211,Centro
2023-02-22,16534,15193,Norte
2023-10-15,92011,13396,Oeste
2024-07-17,190606,7356,Este
2023-07-03,137329,7290,Oeste
2024-02-09,30113,1840,Centro
2024-05-22,104154,10842,Norte
2025-10-16,170181,13456,Norte
2025-10-05,134655,15596,Este
2023-03-13,74319,7800,Sur
2025-04-27,77308,17946,Este
2023-02-14,70303,13056,Oeste
2023-01-24,62105,1490,Norte
2023-10-20,106706,10974,Centro
2024-04-01,103475,7791,Este
2025-10-09,179865,12588,Norte
2024-03-10,157888,8705,Centro
2023-12-01,34356,13125,Oeste
2025-08-12,95287,11342,Norte
2024-10-20,140094,7650,Este
